"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"TGM7WSH6","journalArticle","2015","Pattabhi R. K. Rao; Pattabhi R. K. Rao; Sobha Lalitha Devi; Sobha Lalitha Devi","Automatic Identification of Conceptual Structures using Deep Boltzmann Machines","","","","10.1145/2838706.2838711","","This paper presents an approach to automatically extract Conceptual Graphs (CGs) from patent documents using Over-Replicated Softmax model of Deep Boltzman Machines (DBMs). The main challenge in the extraction of conceptual graphs from the natural language texts is the automatic identification of concepts and conceptual relations. The text analyzed in this work are patent documents, focused mainly on the claim's section (Claim) of the documents. The task of automatically identifying the concept and conceptual relation becomes difficult due to the complexities in the writing style of these documents as they are technical as well as legal. The analysis we have done shows that the general in-depth parsers available in the open domain fail to parse the 'claims section' sentences in patent documents. The failure of in-depth parsers led us, to develop a methodology to extract CGs using shallow parsed text. Thus in the present work we came up with a methodology which uses shallow parsed text in conjunction with DBMs, a deep learning technique for extracting CGs from sentences in the claim/novelty section of patent documents. The results obtained in our experiments are encouraging with a significant improvement over the state -of-art and are discussed in detail in this paper. We have obtained a precision of 79.34 % and a recall of 72.54%.","2015","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1145/2838706.2838711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QS5IQR6T","journalArticle","2010","Matthias Grabmair; Matthias Grabmair; Kevin D. Ashley; Kevin D. Ashley","Argumentation with Value JudgmentsAn Example of Hypothetical Reasoning","","","","","","This paper presents a formalism modeling legal reasoning with fact patterns and their substantive effects on legal values. It centers on the concept of a value judgment, i.e. a determination that one factual situation is preferable over another by virtue of their respective effects on values. This allows the modeling of legal sources as sets of value judgments and legal methodologies as collections of argumentation schemes. The paper briefly derives the formalism from legal theory and elaborates on its use in the context of an example of hypothetical reasoning.","2010","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Argumentation%20with%20Value%20JudgmentsAn%20Example%20of%20Hypothetical%20Reasoning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J4EEXP96","journalArticle","2016","Heiner Stuckenschmidt; Heiko Paulheim; Heiko Paulheim","Knowledge graph refinement: A survey of approaches and evaluation methods","Sprachwissenschaft","","","10.3233/sw-160218","","In the recent years, different Web knowledge graphs, both free and commercial, have been created. While Google coined the term ""Knowledge Graph"" in 2012, there are also a few openly available knowledge graphs, with DBpedia, YAGO, and Freebase being among the most prominent ones. Those graphs are often constructed from semi-structured knowledge, such as Wikipedia, or harvested from the web with a combination of statistical and linguistic methods. The result are large-scale knowledge graphs that try to make a good trade-off between completeness and correctness. In order to further increase the utility of such knowledge graphs, various refinement methods have been proposed, which try to infer and add missing knowledge to the graph, or identify erroneous pieces of information. In this article, we provide a survey of such knowledge graph refinement approaches, with a dual look at both the methods being proposed as well as the evaluation methodologies used.","2016","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","Sprachwissenschaft","","","","","","","","","","","","","","","","","","https://doi.org/10.3233/sw-160218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ID259JR","journalArticle","1963","R. J. Hirst; J. L. Austin; G. J. Warnock","Sense and Sensibilia.","The Philosophical Quarterly","","","10.2307/2217192","","","1963","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","The Philosophical Quarterly","","","","","","","","","","","","","","","","","","https://doi.org/10.2307/2217192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NWZ6FMVC","journalArticle","2016","Tuan Anh Pham; Tuan Anh Pham; Nhân Lê Thành; Nhan Le Thanh","An Ontology-based Approach for Business Process Compliance Checking","","","","10.1145/2857546.2857603","","The early detection of flaws and errors has become a significant feature of a business process modeling tool. This paper proposes an ontology-based approach for business process compliance checking. The business processes and the business rules are represented in a machine understandable form, a reasoner is used to reason on this knowledge base for detecting the potential semantic error by using a set of predefined rules.","2016","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1145/2857546.2857603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UUMRSK6A","journalArticle","2012","Annie I. Antón; Aaron K. Massey; Ana I. Anton; Aaron K. Massey","Legal requirements metrics for compliance analysis","","","","","","Laws and regulations safeguard citizens’ security and privacy. The Health Insurance Portability and Accountability Act of 1996 (HIPAA) 1 governs the security and privacy of electronic health records (EHR) systems. The U.S. Department of Health and Human Services (HHS), which is charged with creating, maintaining, and enforcing regulations pursuant to HIPAA, has required systematic changes in institutional privacy practices as a result of nearly 15,000 resolved HIPAA investigations.2 HIPAA violations can result in serious monetary penalties. HHS recently fined one healthcare provider $4.3 million dollars for violations of the HIPAA Privacy Rule.3 Ensuring EHR systems are legally compliant is challenging for software engineers because the laws and regulations governing EHR systems are written by lawyers with little to no understanding of the underlying technology.  This dissertation examines how software engineers can evaluate software requirements for compliance with laws and regulations. The main objective of this work is to help software engineers perform a legal compliance analysis for software intended to be deployed in domains goverened by law by developing empirically validated: (a) techniques for determining which requirements are legally implementation ready (LIR);4 (b) metrics to estimate which requirements are LIR automatically; and (c) a prototype tool that supports identifying LIR requirements using legal requirements metrics. My empirical studies suggest that the average graduate-level software engineer is illprepared to identify legally compliant software requirements with any confidence and that domain experts are an absolute necessity. When working together as a team graduate-level software engineers make extremely conservative legal implementation readiness decisions. Furthermore, we observe that the legal requirements metrics discussed in this dissertation can be used to improve legal implementation readiness decisions. These findings, along with legal and ethical concerns, make the study of legal compliance in software engineering a critical area for continued research. 1 Pub.L.No.104-191,110Stat.1936(1996). 2 http://www.hhs.gov/ocr/privacy/hipaa/enforcement/highlights/index.html. 3 http://www.hhs.gov/news/press/2011pres/02/20110222a.html. 4 Legally implementation ready requirements are requirements that have met or exceeded their obligations under relevant laws and regulations.","2012","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Legal%20requirements%20metrics%20for%20compliance%20analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52ME9RIS","journalArticle","1991","Édgar Bodenheimer; Edgar Bodenheimer; Robert Alexy","Theorie der juristischen Argumentation","","","","","","Journal Article Theorie Der Juristischen Argumentation Get access Theorie Der Juristischen Argumentation. by Alexy Robert. Frankfurt: Suhrkamp, 1983. Pp. 397. Edgar Bodenheimer Edgar Bodenheimer * Professor of Law Emeritus, University of California, Davis Search for other works by this author on: Oxford Academic Google Scholar The American Journal of Comparative Law, Volume 33, Issue 3, Summer 1985, Pages 541–543, https://doi.org/10.2307/840245 Published: 01 July 1985","1991","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Theorie%20der%20juristischen%20Argumentation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DMFAWNTK","journalArticle","2006","J. C. Cannon; J. C. Cannon; Marilee Byers; Marilee Byers","Compliance Deconstructed: When you break it down, compliance is largely about ensuring that business processes are executed as expected.","ACM Queue","","","10.1145/1160434.1160449","","The topic of compliance becomes increasingly complex each year. Dozens of  regulatory requirements can affect a company’s business processes. Moreover,  these requirements are often vague and confusing. When those in charge of compliance  are asked if their business processes are in compliance, it is understandably  difficult for them to respond succinctly and with confidence. This article  looks at how companies can deconstruct compliance, dealing with it in a systematic  fashion and applying technology to automate compliance-related business processes.  It also looks specifically at how Microsoft approaches compliance to SOX (Sarbanes-OxleyAct of 2002).","2006","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","ACM Queue","","","","","","","","","","","","","","","","","","https://doi.org/10.1145/1160434.1160449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9BQFW3JG","journalArticle","2016","Konstantinos Christidis; Konstantinos Christidis; Michael Devetsikiotis; Michael Devetsikiotis","Blockchains and Smart Contracts for the Internet of Things","IEEE Access","","","10.1109/access.2016.2566339","","Motivated by the recent explosion of interest around blockchains, we examine whether they make a good fit for the Internet of Things (IoT) sector. Blockchains allow us to have a distributed peer-to-peer network where non-trusting members can interact with each other without a trusted intermediary, in a verifiable manner. We review how this mechanism works and also look into smart contracts—scripts that reside on the blockchain that allow for the automation of multi-step processes. We then move into the IoT domain, and describe how a blockchain-IoT combination: 1) facilitates the sharing of services and resources leading to the creation of a marketplace of services between devices and 2) allows us to automate in a cryptographically verifiable manner several existing, time-consuming workflows. We also point out certain issues that should be considered before the deployment of a blockchain network in an IoT setting: from transactional privacy to the expected value of the digitized assets traded on the network. Wherever applicable, we identify solutions and workarounds. Our conclusion is that the blockchain-IoT combination is powerful and can cause significant transformations across several industries, paving the way for new business models and novel, distributed applications.","2016","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","IEEE Access","","","","","","","","","","","","","","","","","","https://doi.org/10.1109/access.2016.2566339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34XZL82X","journalArticle","2013","Adam Wyner; Adam Wyner; Wim Peters; Wim Peters; Daniel Katz; Daniel Martin Katz","A Case Study on Legal Case Annotation.","","","","","","The paper reports the outcomes of a study with law school students to annotate a corpus of legal cases for a variety of annotation types, e.g. citation indices, legal facts, rationale, judgement, cause of action, and others. An online tool is used by a group of annotators that results in an annotated corpus. Differences amongst the annotations are curated, producing a gold standard corpus of annotated texts. The annotations can be extracted with semantic searches of complex queries. There would be many such uses for the development and analysis of such a corpus for both legal education and legal research.","2013","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=A%20Case%20Study%20on%20Legal%20Case%20Annotation.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VT4VTXJK","journalArticle","2012","Floris Bex; Floris Bex; Chris Reed; Chris Reed","Dialogue templates for automatic argument processing","","","","10.3233/978-1-61499-111-3-366","","There is an extensive literature on dialogue systems, which attempts to capture aspects of structured communication with the aim of understanding, improving, and automatically recreating such communication. This paper discusses dialogue templates: blueprints that can be instantiated and combined to form argumentative dialogues. These templates provide a generic way of representing individual dialogue systems and allow us to generalise techniques for investigation, generation and recognition of dialogues.","2012","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.3233/978-1-61499-111-3-366","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KZAY68MP","journalArticle","2014","Latifa Al-Abdulkarim; Latifa Al-Abdulkarim; Katie Atkinson; Katie Atkinson; Trevor Bench‐Capon; Trevor J. M. Bench-Capon","Abstract Dialectical Frameworks for Legal Reasoning.","","","","","","Dialectical Frameworks for Legal Reasoning Latifa AL-ABDULKARIM, Katie ATKINSON, Trevor BENCH-CAPON Department of Computer Science, The University of Liverpool, UK Abstract. In recent years a powerful generalisation of Dung’s abstract argumentation frameworks, Abstract Dialectical Frameworks (ADF), has been developed. ADFs generalise the abstract argumentation frameworks introduced by Dung by replacing Dung’s single acceptance condition (that all attackers be defeated) with acceptance conditions local to each particular node. Such local acceptance conditions allow structured argumentation to be straightforwardly incorporated. Related to ADFs are prioritised ADFs, which allow for reasons pro and con a node. In this paper we show how these structures provide an excellent framework for representing a leading approach to reasoning with legal cases. In recent years a powerful generalisation of Dung’s abstract argumentation frameworks, Abstract Dialectical Frameworks (ADF), has been developed. ADFs generalise the abstract argumentation frameworks introduced by Dung by replacing Dung’s single acceptance condition (that all attackers be defeated) with acceptance conditions local to each particular node. Such local acceptance conditions allow structured argumentation to be straightforwardly incorporated. Related to ADFs are prioritised ADFs, which allow for reasons pro and con a node. In this paper we show how these structures provide an excellent framework for representing a leading approach to reasoning with legal cases.","2014","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Abstract%20Dialectical%20Frameworks%20for%20Legal%20Reasoning.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N8UTJQFP","journalArticle","2012","Henry Prakken; Henry Prakken","Formalising a legal opinion on a legislative proposal in the ASPIC + framework.","","","","","","This paper presents a case study in which an opinion of a legal scholar on a legislative proposal is formally reconstructed in the ASPIC+ framework for argumentation-based inference. The reconstruction uses a version of the argument scheme for good and bad consequences that does not refer to single but to sets of consequences, in order to model aggregation of reasons for and against proposals. The case study is intended to contribute to a comparison between various formal frameworks for argumentation by providing a new benchmark example. It also aims to illustrate the usefulness of two features of ASPIC+: its distinction between deductive and defeasible inference rules and its ability to express arbitrary preference orderings on arguments.","2012","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Formalising%20a%20legal%20opinion%20on%20a%20legislative%20proposal%20in%20the%20ASPIC%20+%20framework.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RUUDCG45","journalArticle","2011","Floris Bex; Floris Bex; Trevor Bench‐Capon; Trevor J. M. Bench-Capon; Bart Verheij; Bart Verheij","What Makes a Story Plausible? The Need for Precedents","","","","","","When reasoning about the facts of a case, we typically use stories to link the known events into coherent wholes. One way to establish coherence is to appeal to past examples, real or fictitious. These examples can be chosen and critiqued using the case-based reasoning (CBR) techniques from the AI and Law literature. In this paper, we apply these techniques to factual stories, assessing a story about the facts using precedents. We thus show how factual and legal reasoning can be combined in a CBR model.","2011","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=What%20Makes%20a%20Story%20Plausible?%20The%20Need%20for%20Precedents","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WQ784C5X","journalArticle","2014","Katie Atkinson; Katie Atkinson; Trevor Bench‐Capon; Trevor J. M. Bench-Capon","Taking the Long View: Looking Ahead in Practical Reasoning.","","","","","","In this paper we extend an argumentation scheme for practical reasoning with values based on Action-based Alternating Transition Systems. While the original scheme considers only arguments arising from the immediately next state, our proposals will enable long term considerations to be taken into account. We consider the various reasons for and against performing an action that arise from these longer term considerations, and develop a new set of argumentation schemes for practical reasoning which allows a clearer separation between facts, values and preferences, and more precise targeting of attacks.","2014","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Taking%20the%20Long%20View:%20Looking%20Ahead%20in%20Practical%20Reasoning.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FF74Z2G3","journalArticle","2011","Adam Wyner; Adam Wyner; Wim Peters; Wim Peters","On rule extraction from regulations","","","","","","Rules in regulations such as found in the US Federal Code of Regulations can be expressed using conditional and deontic rules. Identifying and extracting such rules from the language of the source material would be useful for automating rulebook management and translating into an executable logic. The paper presents a linguistically-oriented, rule-based approach, which is in contrast to a machine learning approach. It outlines use cases, discusses the source materials, reviews the methodology, then provides initial results and future steps.","2011","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=On%20rule%20extraction%20from%20regulations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE3V5CHJ","journalArticle","2015","Trevor Bench‐Capon; Trevor J. M. Bench-Capon; Thomas F. Gordon; Thomas F. Gordon","Two Tools for Prototyping Legal CBR.","","","","","","","2015","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Two%20Tools%20for%20Prototyping%20Legal%20CBR.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XXEQIQR2","journalArticle","2015","Ioana Hulpuş; Ioana Hulpus; Narumol Prangnawarat; Narumol Prangnawarat; Conor Hayes; Conor Hayes","Path-Based Semantic Relatedness on Linked Data and Its Use to Word and Entity Disambiguation","","","","10.1007/978-3-319-25007-6_26","","Semantic relatedness and disambiguation are fundamental problems for linking text documents to the Web of Data. There are many approaches dealing with both problems but most of them rely on word or concept distribution over Wikipedia. They are therefore not applicable to concepts that do not have a rich textual description. In this paper, we show that semantic relatedness can also be accurately computed by analysing only the graph structure of the knowledge base. In addition, we propose a joint approach to entity and word-sense disambiguation that makes use of graph-based relatedness. As opposed to the majority of state-of-the-art systems that target mainly named entities, we use our approach to disambiguate both entities and common nouns. In our experiments, we first validate our relatedness measure on multiple knowledge bases and ground truth datasets and show that it performs better than related state-of-the-art graph based measures. Afterwards, we evaluate the disambiguation algorithm and show that it also achieves superior disambiguation accuracy with respect to alternative state-of-the-art graph-based algorithms.","2015","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-3-319-25007-6_26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GPYDUTRV","journalArticle","1999","David Batty; David Batty","Pass the buck.","Nursing Standard","","","10.7748/ns.13.45.12.s25","","The confusion surrounding the recent Appeal Court ruling on long-term care centres on definitions of nursing care","1999","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","Nursing Standard","","","","","","","","","","","","","","","","","","https://pubmed.ncbi.nlm.nih.gov/10633697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NCPDFXXN","journalArticle","2002","Simone Teufel; Simone Teufel; Marc Moens; Marc Moens","Summarizing scientific articles: experiments with relevance and rhetorical status","Computational Linguistics","","","10.1162/089120102762671936","","In this article we propose a strategy for the summarization of scientific articles that concentrates on the rhetorical status of statements in an article: Material for summaries is selected in such a way that summaries can highlight the new contribution of the source article and situate it with respect to earlier work.We provide a gold standard for summaries of this kind consisting of a substantial corpus of conference articles in computational linguistics annotated with human judgments of the rhetorical status and relevance of each sentence in the articles. We present several experiments measuring our judges' agreement on these annotations.We also present an algorithm that, on the basis of the annotated training material, selects content from unseen articles and classifies it into a fixed set of seven rhetorical categories. The output of this extraction and classification system can be viewed as a single-document summary in its own right; alternatively, it provides starting material for the generation of task-oriented and user-tailored summaries designed to give users an overview of a scientific field.","2002","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","Computational Linguistics","","","","","","","","","","","","","","","","","","https://doi.org/10.1162/089120102762671936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JLKV47FM","journalArticle","1999","H.J. van den Herik; H.J. van den Herik; Marie‐Francine Moens; Marie-Francine Moens; Jon Bing; J. Bing; Béatrice Van Buggenhout; B. van Buggenhout; John Zeleznikow; John Zeleznikow; C. Gruetters; C. Gruetters","Legal Knowledge Based Systems","","","","","","","1999","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Legal%20Knowledge%20Based%20Systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9IK4EIF3","journalArticle","2012","Melissa Dark; Melissa Dark","Data Breach Disclosure: A Policy Analysis","","","","10.4018/978-1-61350-323-2.ch302","","As information technology has become more ubiquitous and pervasive, assurance and security concerns have escalated; in response, we have seen noticeable growth in public policy aimed at bolstering cybertrust. With this growth in public policy, questions regarding the effectiveness of these policies arise. This chapter focuses on policy analysis of the state data breach disclosure laws recently enacted in the United States. The state data breach disclosure laws were chosen for policy analysis for three reasons: the rapid policy growth (the United States have enacted 45 state laws in 6 years); this is the first instantiation of informational regulation for information security; and the importance of these laws to identity theft and privacy. The chapter begins with a brief history in order to provide context. Then, this chapter examines the way in which historical, political and institutional factors have shaped our current data breach disclosure policies, focusing on discovering how patterns of interaction influenced the legislative outcomes we see today. Finally, this chapter considers: action that may result from these policies; the action type(s) being targeted; alternatives that are being considered, and; potential outcomes of the existing and proposed alternative policies.","2012","2025-03-26 12:57:03","2025-03-26 12:57:03","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.4018/978-1-61350-323-2.ch302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MXDCQQFE","journalArticle","1996","Jason C. Hsu; Jason C. Hsu; Jason C. Hsu","All-pairwise comparisons","","","","10.1007/978-1-4899-7180-7_5","","","1996","2025-03-26 12:57:04","2025-03-26 12:57:04","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/978-1-4899-7180-7_5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UH6BAF92","journalArticle","2014","Huw Llewelyn; Huw Llewelyn; Hock Aun Ang; Hock Aun Ang; Keir Lewis; Keir Lewis; Anees Al-Abdullah; Anees Al-Abdullah","Laboratory test results","","","","10.1093/med/9780199679867.003.0011","","","2014","2025-03-26 12:57:04","2025-03-26 12:57:04","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.1093/med/9780199679867.003.0011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JNQYA63Y","journalArticle","2010","Yiyu Yao; Yiyu Yao","Human-Inspired Granular Computing","","","","10.4018/978-1-60566-324-1.ch001","","In this chapter, I explore a view of granular computing as a paradigm of human-inspired problem solving and information processing, covering human-oriented studies and machine-oriented studies. By exploring the notion of multiple levels of granularity, one can identify, examine and formalize a special family of principles, strategies, heuristics, and methods that are commonly used by humans in daily problem solving. The results may then be used for human and machine problem solving, as well as for implementing human-inspired approaches in machines and systems. The triarchic theory of granular computing unifies both types of studies from three perspectives, namely, a philosophy of structured thinking, a methodology of structured problem solving, and a computation paradigm of structured information processing. The stress on multilevel, hierarchical structures makes granular computing a human-inspired and structured approach to problem solving.","2010","2025-03-26 12:57:04","2025-03-26 12:57:04","","","","","","","","","","","","","","","","","","","","","","","","","https://doi.org/10.4018/978-1-60566-324-1.ch001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4JZIFG9","journalArticle","1980","Chaïm Perelman; Chaïm Perelman; Ch. Perelman; Harold J. Berman; Harold J. Berman","Justice, law, and argument","","","","","","","1980","2025-03-26 12:57:04","2025-03-26 12:57:04","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Justice,%20law,%20and%20argument","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BR9342CB","journalArticle","2010","Henry Prakken; Hendrik Prakken; Trevor J. M. Bench-Capon","Legal Knowledge and Information Systems. JURIX 2010: The Twenty -Third Annual Conference","","","","","","","2010","2025-03-26 12:57:04","2025-03-26 12:57:04","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Legal%20Knowledge%20and%20Information%20Systems.%20JURIX%202010:%20The%20Twenty%20-Third%20Annual%20Conference","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ISFCJ5GF","journalArticle","2013","Katie Atkinson; Katie Atkinson; Henry Prakken; Henry Prakken; Adam Wyner; Adam Wyner","From Knowledge Representation to Argumentation in AI, Law and Policy Making. a Festscrift in Honour of Trevor Bench-Capon on the Occasion of His 60th","","","","","","Trevor Bench-Capon is well recognised as an outstanding figure in Artificial Intelligence and Law, having published extensively over the long course of his career on legal knowledge representation, engineering methods for knowledge-based systems, theoretical and applied argumentation, case-based reasoning, policy-making, reasoning about evidence, and many other related topics. He has deeply influenced many of his colleagues, particularly with his earlier work on principled methods for legal knowledge representation and the engineering of knowledge-based systems, and later with the introduction of values in the study of argumentation. This Festschrift is in honour of Bench-Capon's work and its seminal influence. The articles contained here by his colleagues extensively review, comment on, and extend Bench-Capon's work. As a whole, the volume is a substantive introduction to the main topics and issues to which Bench-Capon has contributed so much.","2013","2025-03-26 12:57:04","2025-03-26 12:57:04","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=From%20Knowledge%20Representation%20to%20Argumentation%20in%20AI,%20Law%20and%20Policy%20Making.%20a%20Festscrift%20in%20Honour%20of%20Trevor%20Bench-Capon%20on%20the%20Occasion%20of%20His%2060th","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NTSQ49ED","journalArticle","2007","Travis D. Breaux; Travis D. Breaux; Annie I. Antón; Ana I. Anton","Managing ambiguity and traceability in regulatory requirements: A tool-supported frame-based approach","","","","","","","2007","2025-03-26 12:57:04","2025-03-26 12:57:04","","","","","","","","","","","","","","","","","","","","","","","","","https://scholar.google.com/scholar?q=Managing%20ambiguity%20and%20traceability%20in%20regulatory%20requirements:%20A%20tool-supported%20frame-based%20approach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FGVVA79A","journalArticle","2017","Douglas Walton; Douglas Walton; Marcin Koszowy; Marcin Koszowy","Arguments from authority and expert opinion in computational argumentation systems","Ai & Society","","","10.1007/s00146-016-0666-3","","In this paper we show that an essential aspect of solving the problem of uncritical acceptance of expert opinions that is at the root of the ad verecundiam fallacy is the need to disentangle argument from expert opinion from another kind of appeal to authority. Formal and computational argumentation systems enable us to analyze the fault in which an error has occurred by virtue of a failure to meet one or more of the requirements of the argumentation scheme from argument from expert opinion. We present a method for enhancing this capability by showing how arguments from expert opinion are related to, but different from, arguments from deontic authority.","2017","2025-03-26 12:57:04","2025-03-26 12:57:04","","","","","","","Ai & Society","","","","","","","","","","","","","","","","","","https://doi.org/10.1007/s00146-016-0666-3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
