"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"D8UADYHI","journalArticle","2015","Prakken, Henry; Sartor, Giovanni","Law and logic: A review from an argumentation perspective","Artificial Intelligence","","0004-3702","https://doi.org/10.1016/j.artint.2015.06.005","https://www.sciencedirect.com/science/article/pii/S0004370215000910","This article reviews legal applications of logic, with a particularly marked concern for logical models of legal argument. We argue that the law is a rich test bed and important application field for logic-based AI research. First applications of logic to the representation of legal regulations are reviewed, where the main emphasis is on representation and where the legal conclusions follow from that representation as a matter of deduction. This includes the representation of deontic concepts, normative positions, legal ontologies, time and change. Then legal applications of logic are reviewed where legal rules are not just applied but are the object of reasoning and discourse. This includes arguing about applying statutory rules in unforeseen circumstances, interpretative reasoning in light of the facts of a case, and evidential reasoning to establish the facts of a case. This part of the review has special emphasis on argumentation-based approaches. This also holds for the final part, which discusses formal models of legal procedure and of multi-agent interaction in legal proceedings. The review concludes with identifying some of the main open research problems. The review shows that modern legal applications of logic confirm the recent trend of widening the scope of logic from deduction to information flow, argumentation and interaction.","2015","2025-02-19 14:56:24","2025-02-19 14:56:24","","214-245","","","227","","","","","","","","","","","","","","","","","","","","","Legal reasoning; AI & law; Argumentation; Legal logic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I2JIST8X","journalArticle","2024","Aman, Valeria; Besselaar, Peter van den","Authorship regulations in performance-based funding systems and publication behaviour – A case study of German medical faculties","Journal of Informetrics","","1751-1577","https://doi.org/10.1016/j.joi.2024.101500","https://www.sciencedirect.com/science/article/pii/S1751157724000130","This article investigates whether German medical faculties with different authorship regulations show different publication patterns. In 2004, the German Research Foundation (DFG) suggested a formula consisting of third-party funding, the cumulated JIF of publications and a fractional counting of publications to counteract the increasing inflation of author counts in medical publications. Whereas the third-party funding and the JIF are generally used in research evaluation without variation, the authorship regulation differs among medical faculties. We therefore compare medical faculties using the DFG model - to credit first and last authors with a higher share than middle authors - with those faculties that apply whole counting. We answer the question whether the faculties with the different counting methods also show different authorship and publication behaviour, i.e., authorship and collaboration patterns, the choice of journals (JIF level) and the citation impact (share of highly-cited papers). Findings indicate a clear trend of increasing co-author numbers and of middle-author papers, irrespective of authorship regulation. Publications with DFG model have only a slightly lower average author count and lower shares of middle-author papers than whole-counted publications. Our findings suggest that the DFG regulation has not resulted in a reduction of the number of authors, which was a major aim. Moreover, the results show that the use of whole counting goes together with higher productivity and higher impact, which may be a good reason to select that model.","2024","2025-02-19 14:56:24","2025-02-19 14:56:24","","101500","","2","18","","","","","","","","","","","","","","","","","","","","","Author position; Citation impact; Co-authorship; Fractional counting; Performance-based funding; Research performance; Research policy; Whole counting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VK5HSHEK","journalArticle","2025","Riis, Thomas","A model of ‘rough justice’ for internet intermediaries from the perspective of EU copyright law","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2024.106094","https://www.sciencedirect.com/science/article/pii/S0267364924001596","Internet intermediaries’ content moderation raises two major problems. The first relates to the accuracy of the moderation practices, which is an issue on whether the intermediaries over-enforce or under-enforce. The second problem concerns the inherent privatization of justice that results when enforcement of rights is left to a private party. The purpose of the article is to develop a model of ‘rough justice’ for internet intermediaries’ content moderation practices taking into account the obvious fact that such content moderation cannot comply with the degree of justice known from civil procedural law. There is no reason to believe that internet intermediaries strive to achieve the highest level of justice in their content moderation. As a consequence, the model of rough justice presupposes legislative intervention related to 3 different groups of provisions: 1) Procedural rules, 2) substantive rules, and 3) competences of persons involved in content moderation.","2025","2025-02-19 14:56:24","2025-02-19 14:56:24","","106094","","","56","","","","","","","","","","","","","","","","","","","","","Copyright; Fair trial; Human right; Intermediary; Justice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CCYJEDVR","journalArticle","2019","Gonçalves-Ferreira, Duarte; Sousa, Mariana; Bacelar-Silva, Gustavo M.; Frade, Samuel; Antunes, Luís Filipe; Beale, Thomas; Cruz-Correia, Ricardo","OpenEHR and General Data Protection Regulation: Evaluation of Principles and Requirements","JMIR Medical Informatics","","2291-9694","https://doi.org/10.2196/medinform.9845","https://www.sciencedirect.com/science/article/pii/S229196941900019X","Background Concerns about privacy and personal data protection resulted in reforms of the existing legislation in the European Union (EU). The General Data Protection Regulation (GDPR) aims to reform the existing directive on the topic of personal data protection of EU citizens with a strong emphasis on more control of the citizens over their data and in the establishment of rules for the processing of personal data. OpenEHR is a standard that embodies many principles of interoperable and secure software for electronic health records (EHRs) and has been advocated as the best approach for the development of hospital information systems. Objective This study aimed to understand to what extent the openEHR standard can help in the compliance of EHR systems to the GDPR requirements. Methods A list of requirements for an EHR to support GDPR compliance and also a list of the openEHR design principles were made. The requirements were categorized and compared with the principles by experts on openEHR and GDPR. Results A total of 50 GDPR requirements and 8 openEHR design principles were identified. The openEHR principles conformed to 30% (15/50) of GDPR requirements. All the openEHR principles were aligned with GDPR requirements. Conclusions This study showed that the openEHR principles conform well to GDPR, underlining the common wisdom that truly realizing security and privacy requires it to be built in from the start. By using an openEHR-based EHR, the institutions are closer to becoming compliant with GDPR while safeguarding the medical data.","2019","2025-02-19 14:56:24","2025-02-19 14:56:24","","","","1","7","","","","","","","","","","","","","","","","","","","","","GDPR; data protection; electronic health record; health information interoperability; openEHR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSCS8262","journalArticle","2021","Xu, Xin; Cai, Hubo","Ontology and rule-based natural language processing approach for interpreting textual regulations on underground utility infrastructure","Advanced Engineering Informatics","","1474-0346","https://doi.org/10.1016/j.aei.2021.101288","https://www.sciencedirect.com/science/article/pii/S1474034621000422","The nation’s massive underground utility infrastructure must comply with a multitude of regulations. The regulatory compliance checking of underground utilities requires an objective and consistent interpretation of the regulations. However, utility regulations contain a variety of domain-specific terms and numerous spatial constraints regarding the location and clearance of underground utilities. It is challenging for the interpreters to understand both the domain and spatial semantics in utility regulations. To address the challenge, this paper adopts an ontology and rule-based Natural Language Processing (NLP) framework to automate the interpretation of utility regulations – the extraction of regulatory information and the subsequent transformation into logic clauses. Two new ontologies have been developed. The urban product ontology (UPO) is domain-specific to model domain concepts and capture domain semantics on top of heterogeneous terminologies in utility regulations. The spatial ontology (SO) consists of two layers of semantics – linguistic spatial expressions and formal spatial relations – for better understanding the spatial language in utility regulations. Pattern-matching rules defined on syntactic features (captured using common NLP techniques) and semantic features (captured using ontologies) were encoded for information extraction. The extracted information elements were then mapped to their semantic correspondences via ontologies and finally transformed into deontic logic (DL) clauses to achieve the semantic and logical formalization. The approach was tested on the spatial configuration-related requirements in utility accommodation policies. Results show it achieves a 98.2% precision and a 94.7% recall in information extraction, a 94.4% precision and a 90.1% recall in semantic formalization, and an 83% accuracy in logical formalization.","2021","2025-02-19 14:56:24","2025-02-19 14:56:24","","101288","","","48","","","","","","","","","","","","","","","","","","","","","Natural language processing; Ontology; Information extraction; Information formalization; Pattern-matching rules; Utility regulations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y3VH78XF","journalArticle","2024","Sullivan, Gavin; Meerssche, Dimitri Van Den","An Infrastructural Brussels Effect: The translation of EU Law into the UK's digital borders","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2024.106057","https://www.sciencedirect.com/science/article/pii/S0267364924001237","This article gives an account of the legal standards and safeguards that guide and constrain the current design of the UK's digital borders. Based on an empirical engagement with the development of Cerberus – an advanced risk-based analytics platform aimed at the detection of previously ‘unknown’ threats – the article presents a dual argument. On the one hand, it provides an account of the remaining salience and extraterritorial reach of EU law in setting standards for the collection, retention, processing and sharing of Passenger Name Records (PNR) data in the UK. This PNR data is a constitutive component of the digital border. Through the EU-UK Trade and Cooperation Agreement (TCA), the UK is now bound to comply with the rather stringent legal safeguards developed by the CJEU (in Opinion 1/15) on the retention and automated processing of PNR data. Our analysis shows the different channels through which EU law obtains this extraterritorial reach, how compliance can be monitored and enforced, and, crucially, how it has influenced and constrained the technical design of the UK's digital borders – a salient and unexplored phenomenon that we describe as an Infrastructural Brussels Effect. Yet, on the other hand, the article empirically shows that this is not merely a process of norm diffusion and extraterritoriality. Once legal standards become infrastructurally embedded in Cerberus, we witness normative translations and sociotechnical shifts with important legal and political consequences. Legal standards on ‘reasonable suspicion’ and the ‘objective evidence’ of ‘risk’, we argue, are given specific meaning through a logic of relational inference and algorithmic pattern detection (leading to forms of ‘concern by association’). By studying the entanglements between legal norms and material infrastructures – an approach we describe as infra-legalities – these normative effects become visible and contestable, providing a productive site for the sociolegal study of law and algorithmic governance.","2024","2025-02-19 14:56:24","2025-02-19 14:56:24","","106057","","","55","","","","","","","","","","","","","","","","","","","","","AI and algorithmic governance; Brussels Effect; Data Infrastructures; Digital borders; Infra-legalities; PNR data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EUX39TRM","journalArticle","2022","Schneider, Julián Moreno; Rehm, Georg; Montiel-Ponsoda, Elena; Rodríguez-Doncel, Víctor; Martín-Chozas, Patricia; Navas-Loro, María; Kaltenböck, Martin; Revenko, Artem; Karampatakis, Sotirios; Sageder, Christian; Gracia, Jorge; Maganza, Filippo; Kernerman, Ilan; Lonke, Dorielle; Lagzdins, Andis; Gil, Julia Bosque; Verhoeven, Pieter; Diaz, Elsa Gomez; Ballesteros, Pascual Boil","Lynx: A knowledge-based AI service platform for content processing, enrichment and analysis for the legal domain","Information Systems","","0306-4379","https://doi.org/10.1016/j.is.2021.101966","https://www.sciencedirect.com/science/article/pii/S0306437921001563","The EU-funded project Lynx focuses on the creation of a knowledge graph for the legal domain (Legal Knowledge Graph, LKG) and its use for the semantic processing, analysis and enrichment of documents from the legal domain. This article describes the use cases covered in the project, the entire developed platform and the semantic analysis services that operate on the documents.","2022","2025-02-19 14:56:24","2025-02-19 14:56:24","","101966","","","106","","","","","","","","","","","","","","","","","","","","","Tools; Applications; Knowledge discovery/representation; Systems; Text analytics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"334GTJJ8","journalArticle","2016","Asam, Aiman El; Samara, Muthanna","Cyberbullying and the law: A review of psychological and legal challenges","Computers in Human Behavior","","0747-5632","https://doi.org/10.1016/j.chb.2016.08.012","https://www.sciencedirect.com/science/article/pii/S0747563216305775","Cyberbullying, in its different forms, is common among children and adolescents and is facilitated by the increased use of technology. The consequences of cyberbullying could be severe, especially on mental health, potentially leading to suicide in extreme cases. Although parents, schools and online social networking sites are encouraged to provide a safe online environment, little is known about the legal avenues which could be utilised to prevent cyberbullying or act as a deterrent. This article attempts to explore current laws, and the challenges that exist to establishing cyberbullying legislation in the context of the UK. It is arguable that a number of statutes may be of assistance in relation to cyberbullying, namely Education and Inspections Act 2006, Protection from Harassment Act 1997, Communications Act 2003, Malicious Communications Act 1988, Telecommunications Act 1984, Public Order Act 1986, Obscene Publications Act 1959, Computer Misuse Act 1990, Crime and Disorder Act 1998, and Defamation Act 2013. However, given the lack of clear definition of bullying, the applicability of these laws to cyberbullying is open to debate. Establishing new legislation or a modification to existing laws is particularly challenging for a number of reasons, namely: an absence of consistent bullying/cyberbullying definition, a difficulty in determining intention to harm or evidence of this, a lack of surveillance, a lack of general awareness, issues surrounding jurisdiction, the role of technology, and the age of criminal responsibility. These challenges are elaborated and discussed in this article.","2016","2025-02-19 14:56:25","2025-02-19 14:56:25","","127-141","","","65","","","","","","","","","","","","","","","","","","","","","Children and adolescents; Cyberbullying; Cyberbullying prosecution; Legal challenges; Psychological impact; Victimisation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9NSE6DG4","journalArticle","2024","REN, Qiang; DU, Jing","Harmonizing innovation and regulation: The EU Artificial Intelligence Act in the international trade context","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2024.106028","https://www.sciencedirect.com/science/article/pii/S0267364924000943","The European Union's Artificial Intelligence Act focuses on establishing harmonized rules across EU Member States so that AI systems are safe, transparent, and respectful of existing laws and fundamental rights. It introduces a risk-based regulatory approach, classifying AI applications by risk levels and imposing stringent compliance requirements on high-risk applications. The paper critically examines the Act's provisions, including its prohibitions on certain AI practices, requirements for high-risk AI systems, and mandates for transparency and human oversight. The paper examines the implications of the Act for international trade and technological regulation, particularly in the context of the World Trade Organization's Technical Barriers to Trade (TBT) Agreement. It addresses the Act's potential impact on developing countries, highlighting concerns that the Act's uniform standards could potentially exacerbate the digital divide and create barriers in global AI innovation and trade. The paper suggests incorporating flexibility and differential standards in the Act, enhancing technical assistance for developing countries, and advocating the EU's active participation in global standard-setting.","2024","2025-02-19 14:56:25","2025-02-19 14:56:25","","106028","","","54","","","","","","","","","","","","","","","","","","","","","Developing countries and AI compliance; EU Artificial Intelligence Act; International trade regulation; Risk-based AI regulation; Technical barriers to trade agreement","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGPGMW6D","journalArticle","2024","Dong, Huijuan; Chen, Junkai","Meta-Regulation: An ideal alternative to the primary responsibility as the regulatory model of generative AI in China","Computer Law & Security Review","","0267-3649","https://doi.org/10.1016/j.clsr.2024.106016","https://www.sciencedirect.com/science/article/pii/S0267364924000827","Generative AI with stronger responsiveness and emergent abilities has triggered a global boom and is facing challenges such as data compliance risks during the pretraining process and risks of generating fake information, which has raised concerns among global regulatory authorities. The European Union, United States, United Kingdom, and other countries and regions are gradually establishing risk-based, scenario-based, and outcome-based governance models for generative AI. China recently introduced new regulations for the management of generative AI, which adopt a governance model focusing on generative AI service providers. It suggests that China is continuing the principle of primary responsibility in Internet governance, which encompasses legal responsibility, contractual obligations, and ethical responsibility. However, the governance model based on primary responsibility emphasizes the accountability of generative AI model service providers, with relatively limited regulation on other important entities such as users and large-scale dissemination platforms, which may not be conducive to achieving China's regulatory goals for the AI industry. In comparison, the Meta-Regulation model could be an ideal alternative for China. As a classic theory explaining the public-private relationship, the ‘Meta-Regulation’ aligns with the generative AI governance requirements. Based on the Meta-Regulation theory, the governance of generative AI in China should move towards a direction of emphasizing safety, transparency, collaborative governance, and accountability. In line with this, it is necessary to include users and large-scale dissemination platforms within the regulatory scope and establish overarching governance objectives that ensure the responsible distribution of duties among stakeholders, with regulatory authorities assuming ultimate oversight responsibility and technical coordination. At the level of specific improvement measures, it is possible to integrate the three stages of model development, usage, and content dissemination of generative AI. During the model development stage, generative AI providers have specific transparency obligations. In the usage stage, a self-regulatory system centered around platform autonomy should be constructed. In the content dissemination stage, the proactive notification obligations of the dissemination platforms should be clearly defined. Additionally, the enforcement of technical interoperability requirements is necessary, thereby promoting the orderly development of generative AI applications.","2024","2025-02-19 14:56:25","2025-02-19 14:56:25","","106016","","","54","","","","","","","","","","","","","","","","","","","","","Generative AI; Collaborative governance; Meta-Regulation; Primary responsibility","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RMQCEPM8","journalArticle","2025","Yaman, Sinem Getir; Ribeiro, Pedro; Cavalcanti, Ana; Calinescu, Radu; Paterson, Colin; Townsend, Beverley","Specification, validation and verification of social, legal, ethical, empathetic and cultural requirements for autonomous agents","Journal of Systems and Software","","0164-1212","https://doi.org/10.1016/j.jss.2024.112229","https://www.sciencedirect.com/science/article/pii/S0164121224002735","Autonomous agents are increasingly being proposed for use in healthcare, assistive care, education, and other applications governed by complex human-centric norms. To ensure compliance with these norms, the rules they induce need to be unambiguously defined, checked for consistency, and used to verify the agent. In this paper, we introduce a framework for formal specification, validation and verification of social, legal, ethical, empathetic and cultural (SLEEC) rules for autonomous agents. Our framework comprises: (i) a language for specifying SLEEC rules and rule defeaters (that is, circumstances in which a rule does not apply or an alternative form of the rule is required); (ii) a formal semantics (defined in the process algebra tock-CSP) for the language; and (iii) methods for detecting conflicts and redundancy within a set of rules, and for verifying the compliance of an autonomous agent with such rules. We show the applicability of our framework for two autonomous agents from different domains: a firefighter UAV, and an assistive-dressing robot.","2025","2025-02-19 14:56:25","2025-02-19 14:56:25","","112229","","","220","","","","","","","","","","","","","","","","","","","","","legal; ethical; Autonomous agents; empathetic and cultural requirements; Formal methods; Social; Sociotechnical systems; Verification and validation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
