"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"2A448MJR","journalArticle","2021","Campanile, Lelio; Iacono, Mauro; Levis, Alexander H.; Marulli, Fiammetta; Mastroianni, Michele","Privacy Regulations, Smart Roads, Blockchain, and Liability Insurance: Putting Technologies to Work","IEEE Security & Privacy","","1558-4046","10.1109/MSEC.2020.3012059","","Smart streets promise widely available traffic information to help improve people's safety. Unfortunately, gathering that data may threaten privacy. We describe an architecture that exploits a blockchain and the Internet of Vehicles and show its compliance with the General Data Protection Regulation.","2021-01","2025-02-19 14:51:25","2025-02-19 14:51:25","","34-43","","1","19","","","","","","","","","","","","","","","","","","","","","Monitoring; Internet of Things; Security; Data privacy; intelligent vehicles; Road traffic; Scalability; Sensors; Smart cities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CIBIMPTY","conferencePaper","2016","Preuveneers, Davy; Joosen, Wouter; Ilie-Zudor, Elisabeth","Data Protection Compliance Regulations and Implications for Smart Factories of the Future","2016 12th International Conference on Intelligent Environments (IE)","","","10.1109/IE.2016.15","","Context-aware systems in intelligent environments digest large amounts of data and personal information to gain situational awareness as a way to assist individuals with their daily activities, enhance their experiences and adapt to their needs and intention, whenever and wherever they are. Large amounts of data drive these environments, motivating the adoption of big data and cloud technologies. A similar digital transformation is taking place in the Factory of the Future and Industry 4.0, two paradigms on creating smart products through smart processes and procedures. As the attack surface for security and privacy threats grows, it is no surprise that new regulations and directives will be put in place to protect the privacy of individuals. In this paper, we discuss the foundational principles of Privacy by Design and key obligations of the upcoming EU General Data Protection Regulation (GDPR), and highlight how they impact the design and development of context-aware intelligent environments. We provide technical guidelines for better compliance with these regulatory frameworks.","2016-09","2025-02-19 14:51:25","2025-02-19 14:51:25","","40-47","","","","","","","","","","","","","","","","","","","","ISSN: 2472-7571","","","","Data protection; Privacy; Big data; Security; Process control; Privacy by Design; Production facilities; Situational awareness; Smart factories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MZD4YHB2","journalArticle","2003","Fernandez, A.; Sebastian, J.; Alou, P.; Cobos, J.A.; Rascon, M.","Low output voltage AC/DC converter with a new scheme of synchronous rectification that complies with IEC 1000-3-2 regulations","IEEE Transactions on Power Electronics","","1941-0107","10.1109/TPEL.2003.813761","","The aim of this paper is to study the performance of an AC/DC converter with low output voltage and low input current harmonic content. In order to obtain low output voltages with a high efficiency, synchronous rectification is mandatory. When the output voltage is low, it is very difficult to use self-driven synchronous rectification and additional windings are used to properly drive the metal oxide semiconductor field effect transmitters (MOSFETs). Besides this, IEC 1000-3-2 regulations impose low input current harmonic contents for power levels higher than 75 W. In this paper, a recently proposed synchronous rectification scheme is combined with a modified input current shaper to design a 100 W, 3.3 V AC/DC converter that complies with IEC 1000-3-2 regulations. The efficiency obtained in the prototype was very high for this application (86%) and both the size increase and the cost increase were quite low in comparison with the original topology with no synchronous rectification and no IEC 1000-3-2 compliance.","2003-07","2025-02-19 14:51:25","2025-02-19 14:51:25","","966-974","","4","18","","","","","","","","","","","","","","","","","","","","","Costs; IEC standards; Circuit topology; DC-DC power converters; Low voltage; MOSFETs; Power factor correction; Power supplies; Rectifiers; Windings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIBVLGIW","conferencePaper","2019","Bui, Khanh Q.; Perera, Lokukaluge P.","The Compliance Challenges in Emissions Control Regulations to Reduce Air Pollution from Shipping","OCEANS 2019 - Marseille","","","10.1109/OCEANSE.2019.8867420","","One of the thorny problems perplexing the maritime industry is to comply with existing and soon-to-be-enacted regulations towards emissions reduction from shipping. This problem has been discussed in this study under three viewpoints: i) the marine engine efficiency, ii) the decision-making process for selecting the technologies for reducing air emissions from shipping and iii) the challenges in the shipping industry during the era of digitalization. In the section of the marine engine efficiency, the fundamental laws of thermodynamics in relation to a Carnot cycle/heat engine have been illustrated to show the maximum efficiency that an engine can achieve within its operational temperature range. In the section of the decision-making process, the selection of technologies for reducing emissions from shipping, a variety of possible options has been discussed: e.g. using compliant fuels with low sulphur content in the current machinery; integrating an emission abatement technology such as marine scrubber as an after-treatment device; opting for alternative fuels such as Liquefied Natural Gas (LNG) or Methanol and future ship propulsion with an array of alternatives. Nevertheless, it can be a challenge for decision-makers (shipowners and operators) to select the most suitable alternatives for regulatory compliance in reducing emissions from shipping. It involves with multiple criteria decision making (MCDM) in which a number of alternative options are assessed with regard to multiple factors and sub-factors as described in this study. In the section of the challenges for the shipping industry in the era of digitalization, Advanced Data Analytics for ship performance monitoring is considered to overcome the handling challenges in large-scale ship performance and navigation data sets.","2019-06","2025-02-19 14:51:25","2025-02-19 14:51:25","","1-8","","","","","","","","","","","","","","","","","","","","","","","","Energy efficiency; Decision making; Fuels; alternative options; data analytics; Emissions control; energy efficiency; Heat engines; Heat sinks; Marine vehicles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6FK3ANYF","conferencePaper","2021","Caleb-Solly, Praminda; Harper, Chris; Dogramadzi, Sanja","Standards and Regulations for Physically Assistive Robots","2021 IEEE International Conference on Intelligence and Safety for Robotics (ISR)","","","10.1109/ISR50024.2021.9419508","","In this paper we consider the regulations that currently exist in relation to supporting people in the home and in different care settings. Using existing standards and guidelines that relate to assistive technology and care in the UK, we consider what aspects designers and developers of physically assistive robots would need to be aware of from a safety related perspective. Furthermore, in reviewing current assistive robotics standards and hazard analyses approaches we have found that these do not take into consideration safety aspects relating to a vulnerable user with accessibility needs (physical and cognitive), as well as fail to address issues relating to situations where the user is in physical contact with an assistive robot and is using it for physical support while it is moving. This paper highlights that more attention needs to be given to the changing physical and cognitive abilities of the end-user when considering safety and risks, and hopefully will encourage assistive robot designers to review health and care regulations in their own application context to inform safe design and ensure deployment doesn't get hindered due to lack of compliance to these types of standards and regulations.","2021-03","2025-02-19 14:51:25","2025-02-19 14:51:25","","259-263","","","","","","","","","","","","","","","","","","","","","","","","Regulation; Safety; Medical services; Hazards; Psychology; Rehabilitation robotics; System verification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KJS45LBJ","journalArticle","2020","Magenes, Luca; Dinh, Hao Q.; Klein, Andrew","How New Energy Codes Impact Electrical Substation Designs: An Overview of the Changing Regulations","IEEE Industry Applications Magazine","","1558-0598","10.1109/MIAS.2019.2943633","","At present, more than 30 U.S. states have established industrialized modular building certification programs to enforce compliance with state-adopted building and energy conservation codes. Although electrical substation enclosures benefitted from energy code exemptions in previous versions of the codes, recent versions of the International Energy Conservation Code (IECC) from 2012 and later include electrical substation enclosures within their scope and impose stringent requirements affecting final designs. This article discusses the design impact of these requirements as it relates to the enclosure envelope (thermal insulation), mechanical systems [heating, ventilation, and air-conditioning (HVAC)], and the electrical system (lighting). It concludes by presenting possible paths for the industry to challenge some of these requirements and to reintroduce waivers for electrical substation enclosures in future versions of the IECC.","2020-01","2025-02-19 14:51:25","2025-02-19 14:51:25","","21-28","","1","26","","","","","","","","","","","","","","","","","","","","","Certification; Energy conservation; HVAC; Mechanical systems; Meteorology; Substations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NKX5YZ2W","conferencePaper","2023","Echenim, Kelvin Uzoma; Elluri, Lavanya; Joshi, Karuna Pande","Ensuring Privacy Policy Compliance of Wearables with IoT Regulations","2023 5th IEEE International Conference on Trust, Privacy and Security in Intelligent Systems and Applications (TPS-ISA)","","","10.1109/TPS-ISA58951.2023.00039","","In an era where wearables, particularly those in non-hospital settings, collect and transmit sensitive personal data, it is imperative to implement stringent privacy safeguards. The National Institute of Standards and Technology (NIST) Internal Report 8228 provides regulations for securing Internet of Things (IoT) devices, data, and the privacy of individuals. We have developed a novel framework for examining the privacy policies governing the data and information utilized by wearable devices to ensure that these IoT devices work in adherence to the NIST controls. Our approach entails constructing an ontology of the pertinent NIST regulations, extracting key regulation terms, establishing clear annotation guidelines, and reasoning over the developed ontology. Our primary contribution is developing a novel method to accurately retrieve the expectations, privacy risk mitigation areas, and the associated regulations using Natural Language Processing and Semantic Web concepts. Ultimately, vendors and users can use our publicly available ontology to semi-automate the privacy compliance process for wearables, ensuring that the data collected and transmitted through the devices are secure, thereby protecting both the devices and the individuals who use them.","2023-11","2025-02-19 14:51:25","2025-02-19 14:51:25","","247-256","","","","","","","","","","","","","","","","","","","","","","","","Compliance; Privacy; Regulation; Ontology; Semantic Web; Internet of Things; Ontologies; Data privacy; NIST; IoT; Microservices; Wearable devices; Wearable Devices; Wearables","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ND2FMVI6","conferencePaper","2011","Venkataraman, Sundar; Carney, Peter; Woodfield, Robert; Moyeda, David; Zhu, Wei","Assessment of NOx RACT regulations on the emissions, cost of electricity and reliability of the New York electric system","2011 IEEE Power and Energy Society General Meeting","","","10.1109/PES.2011.6039598","","In 2010, the New York State Department of Environmental Conservation lowered the Reasonably Available Control Technology (RACT) limits for Oxides of Nitrogen (NOx) for large stationary sources. Compliance with the RACT limits can be achieved by direct application of emission limits on the source, the use of flexibility mechanisms such as switching fuels or participation in an averaging plan, a commitment to shut down the emission source, or by case-by-case RACT determinations for combined cycle/cogeneration combustion turbines. This regulation will result in plants adding or modifying their emission controls or retiring. This paper presents the results of a study conducted by the New York Independent System Operator to determine the impacts of RACT on the generating fleet and to understand the schedule needed to implement emission controls. The methodology developed in this study can be used to study other similar emission control regulations.","2011-07","2025-02-19 14:51:25","2025-02-19 14:51:25","","1-8","","","","","","","","","","","","","","","","","","","","ISSN: 1944-9925","","","","Generators; Databases; Reliability; Economics; Fuels; Economic and Reliability Impacts of Emission Regulations; Environmental; Grid Impacts of Best Available Control Technology; Grid Impacts of Maximum Available Control Technology; Grid Impacts of Reasonably Available Control Technology; Heating; Turbines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VBYF4Y35","conferencePaper","2010","Cook, Kendra L. B.","The ITAR and you - what you need to know about the International Traffic in Arms Regulations","2010 IEEE Aerospace Conference","","","10.1109/AERO.2010.5446878","","This paper provides an overview of the International Traffic in Arms Regulations (ITAR) and how the ITAR applies to virtually everyone. In today's increasingly international business market, it is extremely important for U.S. and foreign individuals who work with technologies controlled by the ITAR to understand the export laws and regulations. This paper will provide a baseline from which individuals can make informed decisions regarding the export of technology that protects the U.S. and its interests both at home and abroad. This paper outlines the technologies controlled by the ITAR, what it means to export technology, and how to do so legally. The differences between export control and security classifications are explained. Recordkeeping and reporting requirements, when writing proposals can be considered an ITAR violation, and who is required to register with the State Department are also discussed. What is considered a violation of the ITAR is described, as well as the consequences for doing so. Finally, recommendations for how to maintain export compliance are provided. This paper is not intended to replace the ITAR nor any other regulatory documents, or to relieve exporters of their responsibility to comply with current laws, regulations, policies, and procedures of the U.S. government.","2010-03","2025-02-19 14:51:25","2025-02-19 14:51:25","","1-12","","","","","","","","","","","","","","","","","","","","ISSN: 1095-323X","","","","Costs; Manufacturing; Technological innovation; Humans; Arm; NASA; Space missions; Space technology; Supply chain management; Supply chains","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HHSGRBVK","conferencePaper","2017","Saha, Srishty; Joshi, Karuna P.; Frank, Renee; Aebig, Michael; Lin, Jiayong","Automated knowledge extraction from the federal acquisition regulations system (FARS)","2017 IEEE International Conference on Big Data (Big Data)","","","10.1109/BigData.2017.8258353","","With increasing regulation of Big Data, it is becoming essential for organizations to ensure compliance with various data protection standards. The Federal Acquisition Regulations System (FARS) within the Code of Federal Regulations (CFR) includes facts and rules for individuals and organizations seeking to do business with the US Federal government. Parsing and gathering knowledge from such lengthy regulation documents is currently done manually and is time and human intensive. Hence, developing a cognitive assistant for automated analysis of such legal documents has become a necessity. We have developed semantically rich approach to automate the analysis of legal documents and have implemented a system to capture various facts and rules contributing towards building an efficient legal knowledge base that contains details of the relationships between various legal elements, semantically similar terminologies, deontic expressions and cross-referenced legal facts and rules. In this paper, we describe our framework along with the results of automating knowledge extraction from the FARS document (Title 48, CFR). Our approach can be used by Big Data Users to automate knowledge extraction from Large Legal documents.","2017-12","2025-02-19 14:51:25","2025-02-19 14:51:25","","3596-3603","","","","","","","","","","","","","","","","","","","","","","","","Law; Big Data; NLP; Ontologies; Government; Deep Learning; Code of Federal Regulations; IEEE Sections; Information Retrieval; Knowledge based systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9JD6PRE","conferencePaper","2016","Hauksdóttir, Dagný; Ritsing, Brian; Andersen, Jens Christian; Mortensen, Niels H.","Establishing Reusable Requirements Derived from Laws and Regulations for Medical Device Development","2016 IEEE 24th International Requirements Engineering Conference Workshops (REW)","","","10.1109/REW.2016.045","","For many industries a key activity in product development is to demonstrate legislative compliance by showing, explicitly, that all relevant requirements from regulatory documents have been identified and addressed. The analysis and interpretation of standards and regulations requires considerable skills and consumes significant effort in product development. Therefore initiating reuse from the analysis and elicitation of requirements from standards and regulations may provide promising potential for gaining efficiency in development and also for assuring sufficient quality of the work. In this paper, a method to manage requirements from standards, by establishing a reusable requirements catalogue, is suggested and a metamodel illustrating the information needed for tractability between derived requirements and legal texts, needed to facilitate reuse, is demonstrated. The paper presents a case study, where reusable requirements covering secondary packaging for medical injection devices were established, using a spreadsheet layout to capture and document the information presented in the metamodel.","2016-09","2025-02-19 14:51:25","2025-02-19 14:51:25","","220-228","","","","","","","","","","","","","","","","","","","","","","","","Requirements engineering; Law; Regulatory compliance; Standards; Conferences; Layout; Medical device development; Product design; Requirements reuse","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MHC798RM","conferencePaper","2016","Herrera, Federico; González, Laura; Calegari, Daniel","Complex event processing with geospatial support for monitoring and controlling compliance with environmental regulations","2016 XLII Latin American Computing Conference (CLEI)","","","10.1109/CLEI.2016.7833414","","In a context of e-government, there are usually regulatory compliance requirements that the supporting systems should enforce. To this end, an appropriate processing of data coming from different sources is required, which presents an important challenge given the large volume of data that e-government systems handle. This volume of data is also increased with data coming from autonomous sensors (e.g. reporting carbon emission in protected areas) and from citizens providing information (e.g. illegal dumping) in a voluntary way. Complex Event Processing (CEP) technologies allow processing large amount of event data and detecting patterns from them. However, they do not provide support for geographic information which is essential for monitoring and controlling regulations which apply to specific geographical areas. This paper proposes a geospatial extension for CEP that allows monitoring environmental factors considering the geographic location of the processed data.","2016-10","2025-02-19 14:51:25","2025-02-19 14:51:25","","1-10","","","","","","","","","","","","","","","","","","","","","","","","Monitoring; regulatory compliance; e-government; complex event processing; Process control; Context; Electronic government; environmental regulations; Geometry; Geospatial analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FWLRZNS2","conferencePaper","2024","Elahidoost, Parisa; Mendez, Daniel; Unterkalmsteiner, Michael; Fischbach, Jannik; Feiler, Christian; Streit, Jonathan","Practices, Challenges, and Opportunities When Inferring Requirements From Regulations in the FinTech Sector - An Industrial Study","2024 IEEE 32nd International Requirements Engineering Conference Workshops (REW)","","","10.1109/REW61692.2024.00024","","[Context and motivation]: Understanding and interpreting regulatory norms and inferring software requirements from them is a critical step towards regulatory compliance, a matter of significant importance in various industrial sectors. [Question/ problem]: However, interpreting regulations still largely depends on individual legal expertise and experience within the respective domain, with little to no systematic methodologies and supportive tools to guide this practice. In fact, research in this area is too often detached from practitioners' experiences, rendering the proposed solutions not transferable to industrial practice. As we argue, one reason is that we still lack a profound understanding of industry- and domain-specific practices and challenges. [Principal ideas/ results]: We aim to close this gap and provide such an investigation at the example of the banking and insurance domain. We conduct an industrial multi-case study as part of a long-term academia-industry collaboration with a mediumsized software development and renovation company. We explore contemporary industrial practices and challenges when inferring requirements from regulations to support more problem-driven research. Our study investigates the complexities of requirement engineering in regulatory contexts, pinpointing various issues and discussing them in detail. We highlight the gathered insights and the practical challenges encountered and suggest avenues for future research. [Contribution]: Our contribution is a comprehensive case study focused on the FinTech domain, offering a detailed understanding of the specific needs within this sector. We have identified key practices for managing regulatory requirements in software development, and have pinpointed several challenges. We conclude by offering a set of recommendations for future problem-driven research directions.","2024-06","2025-02-19 14:51:25","2025-02-19 14:51:25","","137-145","","","","","","","","","","","","","","","","","","","","ISSN: 2770-6834","","","","Law; Regulation; Regulatory Compliance; Requirements Engineering; Software; Insurance; Conferences; Systematics; Empirical Study; Rendering (computer graphics)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27EWTRCF","conferencePaper","2025","Geiger, Laura; Guadarrama-Olvera, J. Rogelio; Cheng, Gordon","Normative Safety Regulations for Collaborative Robots","2025 IEEE/SICE International Symposium on System Integration (SII)","","","10.1109/SII59315.2025.10871019","","Collaborative robots (cobots) are designed to operate alongside humans in shared workspaces, enhancing efficiency and flexibility. Like all machines and robots, they are regulated by the EU Machinery Regulation and must bear the CE marking before market introduction. While the regulation provides broad and general safety requirements, harmonized standards such as ISO 12100, ISO 13849, and IEC 62061 offer more specific guidance for achieving safety in machinery design. For industrial robots, ISO 10218 outlines safety requirements, with the technical specification ISO/TS 15066 further addressing unique considerations of collaborative industrial robots. By providing a comprehensive overview of these regulations and standards, this paper aims to guide manufacturers through the critical steps required for achieving legal compliance and ensuring safe market introduction of cobots in Europe.","2025-01","2025-02-19 14:51:25","2025-02-19 14:51:25","","707-714","","","","","","","","","","","","","","","","","","","","ISSN: 2474-2325","","","","Law; Regulation; Standards; Safety; Collaborative robots; Industrial robots; ISO Standards; Machinery; Service robots; System integration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJVISVBX","conferencePaper","2023","Bujas, Tena; Vladimir, Nikola; Ćatipović, Ivan; Koričan, Marija","Analysis of EU Regulations for Mariculture Production","OCEANS 2023 - MTS/IEEE U.S. Gulf Coast","","","10.23919/OCEANS52994.2023.10337000","","The mariculture industry is rapidly expanding, and regulations are necessary to ensure the quality and safety of the products, but concerns arise about its environmental impacts. This paper provides an overview of the significant growth and importance of the aquaculture industry, its challenges, and its impacts on the environment. It highlights the need for regulations and monitoring to ensure sustainable practices in aquaculture. In the European Union (EU), various regulations have been developed to regulate the mariculture industry, including the Aquaculture Regulation and the Common Fisheries Policy. Regulatory frameworks and standards have been introduced to address environmental impacts and protect the industry's long-term viability while safeguarding the environment. These regulations aim to achieve sustainable production, food safety, and quality, animal health, integrated coastal zone management, etc. The EU periodically reviews and updates its regulations based on scientific findings, technological advancements, and changing market dynamics. Compliance with regulations is essential for the profitability of mariculture operations. Identification of aspects for improvement in the EU regulations for mariculture production is given. These include improving regulatory clarity, harmonizing regulations of the states, and simplifying regulatory procedures. The paper also discusses the efforts of the European Union and member states to address environmental concerns and the need for an energy transition in the fisheries and aquaculture sectors. An overview of responsible authorities in Croatia related to environmental protection and highlights of national and EU regulations governing maritime protection are provided. Limitations in the regulatory framework and alternatives for addressing energy efficiency and reducing the carbon footprint in aquaculture are discussed. It concludes by emphasizing the importance of considering the implications of regulations and promoting technological innovations to achieve sustainability.","2023-09","2025-02-19 14:51:25","2025-02-19 14:51:25","","1-8","","","","","","","","","","","","","","","","","","","","ISSN: 0197-7385","","","","Regulation; Energy efficiency; Industries; Safety; Europe; Costs; Technological innovation; Directives; EU regulations; Mariculture; Sustainability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HJANRGBK","conferencePaper","2023","Agirre, Irune; Calderon, Alejandro J.; Yarza, Irune; Mugarza, Imanol; Garcia, David; Borracci, Lucas; Uven, Patrick; Jover, Alvaro","UP2DATE software updating framework compliance with safety and security regulations and standards","2023 26th Euromicro Conference on Digital System Design (DSD)","","","10.1109/DSD60849.2023.00062","","Over-the-air Software Updates (OTASU) in the critical domain are already a reality. OTASU provide huge benefits in terms of user experience, security, and efficiency. However, due to involved risks, safety and security mechanisms and new regulations are needed for their adoption in the critical domain. The automotive industry is already in the race to adopt safe and secure OTASU, as by 2024, compliance to new UN regulations will become compulsory. However, the standards providing the specifications and requirements for OTASU are still in their infancy. Many other dependable system domains, that are now more digital and connected than ever, are following same trends towards OTASU. For instance, OTASU are very likely to be adopted in the railway domain in a near future, as the ability of remotely updating railway equipment considerably reduces maintenance costs and time, improving system availability. This paper describes how the UP2DATE framework adheres to existing and emerging regulations and standards and evaluates them through a railway case-study. Obtained results demonstrate that the proposed updating framework can provide great savings in the installation and maintenance phases of railway signalling devices by reducing the time required for the update and by removing the need for operator presence on-site.","2023-09","2025-02-19 14:51:25","2025-02-19 14:51:25","","399-406","","","","","","","","","","","","","","","","","","","","ISSN: 2771-2508","","","","Regulation; regulations; standards; Software; Maintenance engineering; cybersecurity; functional safety; Market research; patching; Rail transportation; Software updates; User experience; Wireless networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VHTYPTK3","bookSection","2021","Chapple, Mike; Stewart, James Michael; Gibson, Darril","Laws, Regulations, and Compliance","(ISC)2 CISSP Certified Information Systems Security Professional Official Study Guide","978-1-119-78633-7","","","https://ieeexplore.ieee.org/document/9946777","The world of compliance is a legal and regulatory jungle for information technology and cybersecurity professionals. National, state, and local governments have all passed overlapping laws regulating different components of cybersecurity in a patchwork manner. This chapter covers the various types of laws that deal with computer security issues. It examines the legal issues surrounding computer crime, privacy, intellectual property, and a number of other related topics. The chapter also covers basic investigative techniques, including the pros and cons of calling in assistance from law enforcement. It explores how criminal law, civil law, and administrative law interact to form the complex web of the justice system. Copyright law guarantees the creators of &#x201c;original works of authorship&#x201d; protection against the unauthorized duplication of their work. The European Union has served as a leading force in the world of information privacy, passing a series of regulations designed to protect individual privacy rights.","2021","2025-02-19 14:51:25","2025-02-19 14:51:25","","143-178","","","","","","","","","","","Wiley","","","","","","","","","","","","","Law; Privacy; Criminal law; Regulation; Government; Law enforcement; Computer crime","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VEPFAARF","conferencePaper","2002","Lombardi, E.J.; Sherrock, E.; Warner, D.C.; Whitten, B.T.","Field testing and monitoring of rolling stock under the new federal track and equipment regulations","ASME/IEEE Joint Railroad Conference","","","10.1109/RRCON.2002.1000108","","The Federal Railroad Administration (FRA) has issued two significant new regulations covering the qualification and operation of passenger railroad equipment. The 1998 Track Safety Standards and 1999 Passenger Equipment Safety Standards provide comprehensive requirements for the qualification and operation of passenger equipment. Among many safety issues, these standards address the response of rolling stock at speed to track deviations, and the potential for derailment and/or injury to passengers. The principles contained in the Safety Standards are also used by FRA to evaluate safety performance of vehicles for operation at high cant deficiency for speeds less than 90 mph as part of FRA's waiver process. This paper describes the types of static and dynamic tests and equipment that are required with respect to vehicle-track interaction to demonstrate compliance of new equipment with the Standards, and the technical fundamentals behind the requirements. Examples include the National Railroad Passenger Corporation's (Amtrak's) experiences in applying for waivers and qualifying new equipment under these regulations, particularly the high cant deficiency testing of the Talgo train in the Pacific Northwest, and the high-speed and high cant deficiency testing of Maryland Rail Commuter's (MARC's) MARC-III bi-level cars, Acela Express trainsets and Amtrak's high-horsepower electric locomotives in the Northeast Corridor. In addition, technical data and procedures necessary to have existing equipment approved for operation at higher speed or cant deficiency are also described. This paper highlights nuances of the new regulations and common misinterpretations.","2002-04","2025-02-19 14:51:25","2025-02-19 14:51:25","","161-169","","","","","","","","","","","","","","","","","","","","","","","","Monitoring; Vehicle safety; Testing; Injuries; Qualifications; Rails; Railway accidents; Safety devices; US Department of Transportation; Vehicle dynamics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FT2C72CC","bookSection","2024","Edwards, Jason; Weaver, Griffin","International Cybersecurity Laws and Regulations","The Cybersecurity Guide to Governance, Risk, and Compliance","978-1-394-25021-9","","","https://ieeexplore.ieee.org/document/10494629","The global cybersecurity landscape is marked by the complexity and constant evolution of international laws and regulations, making it a daunting arena for organizations worldwide. In today's interconnected world, international cybersecurity laws have taken center stage and hold unparalleled importance in our increasingly globalized economy. The General Data Protection Regulation (GDPR), introduced by the European Union, represents a transformative shift in data privacy norms within Europe and across the globe. This chapter focuses on various GDPR compliance strategies, highlighting how these can be applied within the context of financial institutions. It discusses these strategies theoretically and through real&#x2010;world case studies that illustrate the practical implications of GDPR adherence. Personal Information Protection and Electronic Documents Act was designed to balance individuals' privacy rights and businesses' needs to collect and use personal information for legitimate purposes. Singapore's Personal Data Protection Act is a comprehensive legislation that governs organizations' collection, usage, and disclosure of personal data.","2024","2025-02-19 14:51:25","2025-02-19 14:51:25","","299-314","","","","","","","","","","","Wiley","","","","","","","","","DOI: 10.1002/9781394250226.ch17","","","","Law; Privacy; Regulation; General Data Protection Regulation; Protection; Organizations; Computer security","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CRBLVH3B","conferencePaper","2024","Ghandour, Ahmad; Woodford, Brendon J.","Guidelines to Develop a Cybersecurity Policy in Schools, Perspectives Informed from Jordanian Cybercrime Law","2024 25th International Arab Conference on Information Technology (ACIT)","","","10.1109/ACIT62805.2024.10876919","","For educational institutions the introduction of the Jordanian Cybercrime Law No. 17 of 2023 added an extra dimension of stricter legal compliance to the already challenging task of developing cybersecurity policies. As a response, this paper presents guidelines to support the education sector in this regard. What underpins this work is the knowledge gained from a comprehensive examination of the current state of cybersecurity practices in Jordanian schools. Then, combining case studies, insight from expert consultations, and a review of Jordanian cybercrime legislation informed the guidelines on how schools should approach effective cybersecurity policy and implementation. The findings combine essential elements which span strategy, standards, hardware and software, and training. A core theme of these guidelines is how legal compliance can be achieved for school policies in relation to Jordanian Cybercrime Law and the negative effects of non-compliance. These outcomes have ramifications for school administrators and policymakers to acknowledge the urgent need to integrate legal and educational strategies to strengthen their cybersecurity practices. The intent of this recommended framework is for Jordanian schools to strike a balance complying with national cybercrime laws and fostering a secure educational environment. This proactive approach has a dual purpose. Institutions can be protected from cyber threats and in doing so promoting a culture of cybersecurity awareness among students and staff. However, this framework relies on administrators and policymakers to navigate the complexities of digital security in educational environments.","2024-12","2025-02-19 14:51:25","2025-02-19 14:51:25","","1-6","","","","","","","","","","","","","","","","","","","","ISSN: 2831-4948","","","","Law; Training; Software; Legislation; Standards; Reviews; Guidelines; Computer crime; Best practices; component; formatting; insert; Resilience; style; styling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
